ra,dec,mag_model_hst-f814w,mag_model_uvista-y,mag_model_uvista-j,mag_model_uvista-h,mag_model_uvista-ks,mag_model_irac-ch1,mag_model_irac-ch2,mag_model_f115w,mag_model_f150w,mag_model_f277w,mag_model_f444w,flux_model_hst-f814w,flux_model_uvista-y,flux_model_uvista-j,flux_model_uvista-h,flux_model_uvista-ks,flux_model_irac-ch1,flux_model_irac-ch2,flux_model_f115w,flux_model_f150w,flux_model_f277w,flux_model_f444w,flux_err-cal_model_hst-f814w,flux_err-cal_model_uvista-y,flux_err-cal_model_uvista-j,flux_err-cal_model_uvista-h,flux_err-cal_model_uvista-ks,flux_err-cal_model_irac-ch1,flux_err-cal_model_irac-ch2,flux_err-cal_model_f115w,flux_err-cal_model_f150w,flux_err-cal_model_f277w,flux_err-cal_model_f444w,zpdf_med,mass_med,ssfr_med
149.7419222,2.164900442,27.85775128,26.08273642,25.56621085,24.60175679,24.14021132,23.33593228,22.94361917,,25.71804467,23.78918897,22.80902397,0.026115569,0.1339385,0.215533936,0.523958976,0.801522045,1.681229826,2.412972273,9.04E-05,0.187405413,1.10745072,2.73143213,0.023790436,0.066203378,0.048051594,0.05543396,0.070633211,0.152115363,0.129265431,0.024933136,0.01943041,0.012423461,0.017850551,3.267,10.49786,-9.20736
149.8558426,2.124655437,26.19427929,25.96405871,25.88053999,25.61637937,25.26221423,24.73196364,24.78929036,25.92680184,25.64793607,24.68734713,24.71854576,0.120861585,0.149408917,0.161355585,0.205801366,0.285176877,0.464744807,0.440842905,0.15462484,0.199905882,0.484240542,0.470523909,0.01309909,0.057860019,0.043158526,0.050414878,0.064783275,0.140164582,0.120923674,0.019649583,0.015738076,0.014174245,0.014328016,4.3539,9.52634,-8.42913
149.794389,2.146968536,26.18369641,25.97491909,25.41786362,25.09303294,24.24003484,24.28253387,24.09145582,25.68583432,25.50185515,24.30689411,24.16471749,0.122045406,0.147921862,0.247089648,0.33326279,0.731115621,0.70305039,0.838335142,0.193048428,0.228695669,0.687451962,0.783633519,0.035309514,0.079606477,0.061603343,0.071532339,0.09233589,0.144592911,0.14233068,0.035981863,0.029092644,0.026550045,0.029354995,3.6347,9.66287,-8.63258
149.851323,2.126296988,,27.85163398,28.04492808,25.63307553,24.93212334,23.94036505,23.66875382,27.70783549,26.97038502,24.44083979,23.66402522,3.32E-05,0.026263125,0.021980055,0.202660817,0.386501039,0.963505014,1.237366838,0.029982359,0.05913519,0.607664806,1.24276757,0.020094642,0.060425141,0.047706947,0.056500658,0.074499713,0.14057855,0.124781433,0.02310923,0.01808282,0.021260216,0.034968222,3.094,10.06996,-8.76997
149.8110496,2.141773678,27.54997736,,26.97213334,25.55721047,24.91492317,24.27961018,24.12330023,27.09296784,26.24664342,24.31585336,23.58329499,0.034674408,0.000127377,0.059040043,0.217328064,0.39267272,0.704946128,0.814104037,0.05282176,0.115170866,0.681802606,1.338696112,0.018497419,0.071639245,0.052398797,0.060138319,0.075418507,0.12969757,0.140873166,0.020621177,0.019455635,0.014181622,0.023855928,2.8626,10.03137,-8.77117
149.8025053,2.145551108,25.06113992,24.54570492,24.17432284,23.69549312,23.56287756,23.21510802,23.07236082,24.69191572,24.00422279,23.43898373,23.06905449,0.343197435,0.551719114,0.776731402,1.207265398,1.364108688,1.87912985,2.143165312,0.482207225,0.908470611,1.528996558,2.149701729,0.013114559,0.064917842,0.045953467,0.052326471,0.065403038,0.128462787,0.135606872,0.015630791,0.013725636,0.012490622,0.01596924,2.5619,9.66332,-7.92664
149.7981328,2.147127182,27.00895106,24.65248701,23.88740478,23.36990323,22.71497767,22.24497731,21.91864738,25.30812863,24.33755515,22.2581748,21.49333546,0.057071538,0.500040519,1.011668176,1.62944125,2.978577689,4.592076086,6.202132617,0.27336855,0.668309968,4.536595753,9.176262254,0.0121402,0.08994621,0.065843975,0.073906724,0.089883076,0.203357265,0.166364572,0.013266924,0.012008243,0.022105687,0.040159854,3.1258,11.15,-9.6
149.7875579,2.151184735,26.81026709,26.1615479,25.93883522,25.00789235,24.75828001,24.85816194,24.6672068,26.28058902,25.43347349,24.24201965,23.95845007,0.068531962,0.124560643,0.152920571,0.360448364,0.453615616,0.413747349,0.493307001,0.11162575,0.243562601,0.729780308,0.947588914,0.019049126,0.068916656,0.051900373,0.060425929,0.078544374,0.139651172,0.136090483,0.019275138,0.016732993,0.020829015,0.025463721,2.9306,9.84866,-9.03376
149.84019,2.132068524,26.28019199,25.26078764,24.42420695,23.73322527,22.95522615,22.2465467,21.96650637,24.95497078,24.30149603,22.55300969,21.74313821,0.111666577,0.285551827,0.617045541,1.166030449,2.387313981,4.58544321,5.934681966,0.378452769,0.690878355,3.457770164,7.290288494,0.01813469,0.066828387,0.051659048,0.060340388,0.079534983,0.168147752,0.141684243,0.018903914,0.017668407,0.016836114,0.027940553,3.7852,10.35675,-7.61961
149.7690026,2.158514664,25.56958215,25.41520087,25.28299448,24.37740366,24.04102182,23.87609359,23.71107037,25.10692162,24.53860332,23.79393132,23.55232138,0.214865723,0.247696376,0.279770686,0.644226426,0.878195627,1.022262814,1.190068204,0.32902686,0.555339639,1.102624081,1.377436064,0.011149335,0.059056747,0.040324109,0.046216177,0.05671148,0.159227128,0.136519797,0.013545339,0.01098389,0.00799839,0.009300849,2.8301,9.87962,-8.99177
149.8619196,2.124781278,24.59878571,24.25006504,24.15186469,23.57601347,23.42597485,23.52307982,23.49411977,24.36726279,23.77783985,23.23528768,23.21309354,0.525394733,0.724392567,0.792965192,1.347704297,1.547426606,1.415037904,1.453289359,0.650271746,1.119087541,1.844526622,1.882619639,0.034609016,0.075079374,0.059789292,0.069663099,0.090740269,0.145392903,0.135344278,0.04805864,0.040366761,0.027980317,0.02856276,2.9385,9.8097,-8.44383
149.7922966,2.150248334,25.75210355,24.69278712,23.97312946,23.12837429,22.64103424,22.25047236,22.00895183,24.4009713,23.50319702,22.22149957,21.8266214,0.181617871,0.481820366,0.934863525,2.035402401,3.188499138,4.56889374,5.707149729,0.630393145,1.441189844,4.692455617,6.750740889,0.062144579,0.095040055,0.073717313,0.085156877,0.107547463,0.193196495,0.165773463,0.060198783,0.051280847,0.045271303,0.058675431,2.7714,10.66677,-8.92822
149.75019,2.165397742,27.18869608,,,32.58203828,25.78558122,,27.21761285,27.23937489,26.62558321,24.80112812,24.16799099,0.048363928,0.000127377,4.23E-05,0.000336655,0.176103308,0.000813615,0.047092837,0.046158325,0.081239402,0.43606251,0.781274417,0.008481199,0.057724786,0.039634106,0.04568315,0.056612274,0.152084689,0.124346308,0.010143718,0.007883696,0.008214204,0.011118426,4.5078,10.19277,-8.60315
149.8287836,2.137524397,28.22173641,27.40774608,25.89254882,25.26474306,24.73863887,23.43534379,22.94120929,28.58518092,26.23991793,23.99505798,22.78880206,0.018676928,0.039527702,0.159580739,0.284513433,0.461896268,1.534131139,2.418334012,0.013363728,0.115886495,0.916171568,2.782781944,0.056673824,0.096779895,0.080015459,0.093940622,0.123432502,0.159616599,0.159802383,0.045700728,0.043301881,0.027114873,0.051000661,3.3603,10.44426,-8.41099
149.8666953,2.124324633,24.61783869,24.40724388,24.31891265,23.59846718,23.38616301,23.57780428,23.41082761,24.36728073,23.84779952,23.27501603,23.15801174,0.516255299,0.626761698,0.679884187,1.320119137,1.605220866,1.345483226,1.569166236,0.650260999,1.049252931,1.77825315,1.980593287,0.006405319,0.050803568,0.037082394,0.043034267,0.055311622,0.160699504,0.11727187,0.010613904,0.009307391,0.008751229,0.009509237,3.1102,9.80926,-8.58546
149.8295039,2.137996774,26.67285579,26.28527924,26.45009771,25.2145482,25.18750525,24.53444441,24.40647924,26.30310359,25.81866117,24.7525265,24.24018918,0.077778164,0.111144584,0.095490665,0.297975611,0.305490633,0.557470943,0.627203254,0.109334838,0.170818748,0.456025786,0.731011702,0.057952639,0.09777514,0.080039198,0.093870759,0.122501976,0.159329487,0.155379803,0.046838561,0.04500673,0.028521032,0.04068581,2.8322,9.53535,-8.52672
149.7851598,2.15429159,29.10651526,,26.35494214,24.72703383,23.70835486,22.36430102,21.93319434,27.33451543,26.12618019,22.96507192,21.79451398,0.008267875,0.000127377,0.104237298,0.466859788,1.193048383,4.114144968,6.119589136,0.042285729,0.128685,2.365762982,6.953355098,0.01579089,0.061277974,0.044662984,0.0518194,0.065525548,0.184494531,0.151191144,0.014134543,0.010736107,0.01112501,0.014751459,3.3179,10.99361,-8.95063
149.771205,2.159307792,27.80856496,24.48737176,23.98092998,23.24116046,22.85573797,22.16772726,21.9389111,25.34064104,24.02926494,22.41665907,21.7982206,0.027325871,0.582171977,0.928171024,1.834576449,2.616404057,4.930705865,6.087452138,0.26530387,0.887756835,3.9204541,6.929657341,0.005844989,0.058054993,0.039384171,0.044913837,0.054618296,0.19212619,0.151090411,0.011728735,0.013472956,0.014809925,0.0235565,2.5186,10.39804,-8.14538
149.7764428,2.157749522,26.0044335,25.48930998,25.20879467,24.35876752,24.09706819,24.79404711,24.50432347,26.24912984,24.70021727,23.6330333,23.04503814,0.143954949,0.231353466,0.299558836,0.655379708,0.834012817,0.43891574,0.573153055,0.114907418,0.478534323,1.278753046,2.197782664,0.057726767,0.08523865,0.066291898,0.077412924,0.099495059,0.196639906,0.158943891,0.051084592,0.040653337,0.026731434,0.035664464,2.6974,10.14709,-8.89928
149.7764537,2.157871122,25.82684386,25.01130216,24.52364902,24.14736798,23.89521158,24.281397,23.9031295,25.15883164,24.20794955,23.72494365,23.57296678,0.169536205,0.359318133,0.56304148,0.796256162,1.004420038,0.703786935,0.997121773,0.313665925,0.753043698,1.174958537,1.351491406,0.075852208,0.101082634,0.078487932,0.090354411,0.113847796,0.219210788,0.172364278,0.062529688,0.053270601,0.035257826,0.039090745,2.6501,9.78868,-8.87107
149.8670421,2.125199299,25.36186376,25.14217222,25.03807494,24.46681264,24.03780973,24.330316,24.11412606,25.34621267,24.77339473,23.97543305,23.77136671,0.26016837,0.318515898,0.350566187,0.593300813,0.880797567,0.672780815,0.821012137,0.263945908,0.447344505,0.932882144,1.125779445,0.038759562,0.071591246,0.057901343,0.067692502,0.089664084,0.173491702,0.132167547,0.047076795,0.038514975,0.018288519,0.019773488,3.2755,9.71285,-8.5021
149.7512982,2.167422483,26.84023583,26.61889645,26.4983488,25.78213174,24.81757629,23.69233886,23.36960229,27.00217134,26.66584482,23.65666345,23.22654014,0.066666195,0.081741277,0.091339889,0.176663692,0.429506245,1.210777823,1.629892955,0.057429028,0.078282029,1.251222719,1.859447595,0.00432939,0.054387176,0.03616946,0.041167952,0.050452848,0.143546787,0.124551898,0.004081141,0.003247719,0.005566699,0.006375802,4.5367,10.7,-10.1
149.8507157,2.131479138,23.79896894,23.57006456,23.4615292,23.06521801,22.55063003,22.64999822,22.47792917,23.57658166,23.33191556,22.5776636,22.3639164,1.097519951,1.355108839,1.497574095,2.157311181,3.465357036,3.162282849,3.705342271,1.346999199,1.687461119,3.380138988,4.115602672,0.013660327,0.060119879,0.044853937,0.051653042,0.065553999,0.172768317,0.133954316,0.024703649,0.020848714,0.021450415,0.024725814,3.4353,10.25469,-8.46922
149.8303254,2.139337193,25.29008313,25.23195727,25.25961549,24.93680725,24.43116169,23.94503662,23.97340026,24.74519216,24.70746719,24.00439691,23.91515193,0.277950043,0.293235868,0.285860272,0.384837247,0.613105656,0.959368277,0.934630389,0.459116749,0.475349589,0.908324933,0.986141479,0.009268085,0.061790806,0.0432175,0.049119573,0.061602902,0.137064408,0.129482541,0.011763207,0.011537837,0.014859023,0.016395893,4.8585,9.77898,-7.98513
149.7733505,2.16003281,33.40894179,26.07175599,25.4669395,24.29011743,23.53052947,22.5208941,21.97209874,26.37876047,25.11649787,22.86470961,21.89038636,0.000157189,0.13529994,0.236169712,0.698156887,1.405362013,3.561577176,5.904192459,0.101975492,0.326137584,2.594873294,6.365689578,0.021667638,0.063020587,0.04653078,0.055294428,0.069936572,0.180256759,0.150965262,0.02504025,0.020287454,0.017995244,0.028438587,3.0514,10.92402,-8.91632
149.8248181,2.142328877,26.18670346,25.95147398,25.67448898,24.92195202,24.1684132,24.30585296,24.02906319,25.58219121,25.22588912,24.1176524,23.8800858,0.121707857,0.151150785,0.195076254,0.390138843,0.780970666,0.6881115,0.887921813,0.21238484,0.294879343,0.818349913,1.018510895,0.013903776,0.066530938,0.046964549,0.053627715,0.066491371,0.137157735,0.135146666,0.013632804,0.013084001,0.011047418,0.013941716,3.4462,9.71224,-8.32671
149.7864253,2.156907565,27.26824278,25.97050048,24.72631692,23.53273065,22.99922884,22.78695855,22.632957,25.7214277,23.98176291,22.79855254,22.41426842,0.044947225,0.148525085,0.467168157,1.402515729,2.292495358,2.787510926,3.212308164,0.186822388,0.927459251,2.757902975,3.929095944,0.022606662,0.06755964,0.053539344,0.063648451,0.085568399,0.1704009,0.14414361,0.020140597,0.022828811,0.053213735,0.074534165,2.6464,10.48812,-10.92619
149.8616363,2.130193829,28.83927754,28.31524902,27.41537144,27.32422936,25.77320421,24.61151785,23.96315052,27.37373908,27.74344269,24.9347627,23.78658996,0.01057521,0.017135642,0.039251063,0.042688241,0.178122308,0.519269553,0.94349541,0.040785367,0.029015023,0.385562618,1.110104895,0.013875001,0.059648427,0.047923646,0.056642958,0.075994388,0.159644509,0.124267584,0.026670336,0.020800359,0.009335811,0.014367247,3.7791,10.21008,-8.526
149.7675068,2.164746782,25.0440455,24.19882791,24.18652221,23.64482435,23.5199543,23.65157785,23.66778147,24.70137094,23.90448513,23.0930781,22.86188487,0.348643681,0.759396928,0.768052867,1.26494097,1.419117251,1.257097201,1.238475481,0.478026114,0.995877564,2.10265858,2.601633118,0.039428914,0.084966142,0.076521654,0.092994355,0.129279305,0.175189222,0.165123644,0.040653656,0.040234147,0.050876739,0.060880333,2.6541,10.25977,-9.52157
149.8349038,2.140830846,25.78379828,25.52884961,25.61977134,25.18432104,24.70492708,24.82308681,24.51221142,25.14960686,25.40453974,24.3972105,24.3589459,0.176392732,0.223079753,0.205159421,0.306387881,0.476462984,0.427331864,0.56900415,0.316342293,0.250140552,0.632580497,0.655272045,0.028500383,0.080943029,0.062917807,0.073092641,0.094324383,0.144013377,0.141297196,0.04501621,0.031901238,0.025018077,0.027744007,4.1966,9.58753,-8.26843
149.8467584,2.136069495,25.44849121,23.66818309,23.55312857,23.05303028,22.48641448,22.07911743,22.02492772,24.80298984,24.03526947,22.35073202,21.96197066,0.240216876,1.238017447,1.37641239,2.181664107,3.676496918,5.3499907,5.62378764,0.435315434,0.882860756,4.165884186,5.95952622,0.031559123,0.08875598,0.082522917,0.098569011,0.132975248,0.223180964,0.16036947,0.022554031,0.019926319,0.040244795,0.051698108,3.3783,10.75534,-9.88804
149.8284282,2.14422549,25.7760773,25.40797224,24.8211118,23.96933305,23.56691571,23.09601326,22.91468921,25.47792374,24.50039832,23.20834948,22.66659206,0.177651582,0.249350993,0.428109907,0.938138115,1.359044621,2.09698197,2.478131307,0.233792461,0.575228865,1.890863624,3.114319564,0.094279902,0.120108706,0.093654599,0.106298671,0.131760817,0.086199184,0.172355566,0.060218751,0.06066309,0.030416207,0.042445981,2.9315,10.37375,-8.87973
149.8020997,2.154060795,24.25430095,24.00831132,23.97091546,23.5138939,23.40597514,23.40884886,23.30668609,24.05960273,23.66248725,23.23225658,23.1769589,0.721571911,0.905056044,0.936771814,1.427060686,1.576194998,1.572028653,1.727132136,0.863294367,1.24452923,1.849683275,1.94632983,0.029586069,0.069883926,0.053508421,0.062759156,0.08137421,0.141357077,0.139269851,0.02321636,0.019611696,0.015512743,0.016729702,2.9122,9.76029,-8.48442
149.8608754,2.133304098,24.68947544,24.43162731,24.45841082,24.2173545,23.73268451,23.72952504,23.59225075,24.43771013,24.40069156,23.58773297,23.42526915,0.483292243,0.612842782,0.597909803,0.746548795,1.166611344,1.17001111,1.327699218,0.609418943,0.630555585,1.33323533,1.548432727,0.017441574,0.380220389,0.310091099,0.318607385,0.35766096,0.461612467,0.332041348,0.02923577,0.026406267,0.051739836,0.061273364,3.8588,9.94379,-8.50786
149.8692543,2.130434089,25.22375924,24.47814061,24.03337874,23.22069628,22.58296991,21.77609122,21.24925994,24.76927216,23.8489008,22.16618139,21.18773894,0.295458376,0.587142822,0.884399533,1.869482868,3.363659561,7.072346216,11.48936495,0.449046314,1.048189202,4.937731211,12.15918377,0.056606837,0.086680882,0.074446953,0.089786208,0.121840212,0.231621386,0.161156509,0.060757582,0.04960401,0.032701854,0.047241628,3.7841,10.87014,-8.03112
149.8202408,2.148633109,26.3363978,25.78092533,25.5249231,24.70862305,24.24430682,24.48706531,24.35480728,25.70483154,25.17890092,24.19157056,23.99102904,0.106032959,0.176860101,0.22388797,0.47484381,0.7282446,0.582336317,0.657774585,0.189700022,0.307921228,0.764489945,0.919577602,0.026667092,0.07241761,0.054151424,0.062230901,0.078956025,0.132107845,0.139175706,0.019364979,0.018974561,0.010428149,0.013149981,3.1976,9.65445,-8.67037
149.8613092,2.134005511,25.56024265,24.74622732,24.55887165,23.93912715,23.68359122,23.45194498,23.24625211,24.78660419,24.3710807,23.47056336,23.01685372,0.21672197,0.458679225,0.54506882,0.964604183,1.220572309,1.510852287,1.825993195,0.441934925,0.647989128,1.485164832,2.25558144,0.016092037,0.059955965,0.046337277,0.054052285,0.070431277,0.155438177,0.126038363,0.036013477,0.025500155,0.013369482,0.017544451,2.7485,10.02486,-8.71083
149.7537691,2.173189968,25.4011217,25.00018456,25.01933154,24.66563418,24.08895403,23.76793976,23.95993445,25.35092996,25.03615929,23.91209174,23.82897777,0.250929268,0.363016341,0.356670658,0.494022045,0.840269091,1.129338404,0.946294289,0.262801607,0.351185263,0.988924884,1.067600801,0.04346991,0.081537659,0.06966577,0.083338738,0.115480307,0.15707677,0.151434823,0.02983844,0.023346521,0.016961211,0.018254919,4.2635,9.97159,-8.65311
149.8242822,2.147780459,26.28171937,25.74237873,25.92866385,25.5719093,24.6077701,24.40337207,24.45890483,26.24213087,25.77184407,24.40945726,24.12961854,0.111509599,0.183251908,0.15435989,0.214405676,0.52106507,0.62900076,0.597637812,0.115650536,0.178345589,0.625485285,0.809380214,0.03422816,0.080377947,0.065813148,0.077537499,0.10369842,0.119182367,0.145242536,0.018017352,0.017644016,0.014385123,0.01848475,4.0136,9.93367,-8.78453
149.7830273,2.162808565,27.82392354,27.83182307,26.74017087,25.94500976,25.35229968,24.04538006,24.01787721,26.99394148,27.02438199,25.05547222,24.45122035,0.026942047,0.026746735,0.073102403,0.152053386,0.262470276,0.874677545,0.897117064,0.057865993,0.056266151,0.344993659,0.601882697,0.010939756,0.061491712,0.043790531,0.050514216,0.063932971,0.158416729,0.13821873,0.011470513,0.008984156,0.020215024,0.030809656,3.8594,9.83037,-8.68771
149.7569405,2.172499774,25.68686237,25.1735807,25.19462692,24.42587811,23.92871419,24.30717665,24.13660918,25.25280154,24.80296108,23.98555589,23.94530602,0.192865724,0.309433778,0.303493388,0.616096519,0.97389991,0.687273089,0.804185665,0.287659939,0.435326964,0.924224856,0.959130254,0.063797426,0.11225305,0.089843888,0.103878383,0.134256742,0.186879706,0.179072383,0.069956565,0.05671242,0.037437779,0.038133441,3.2848,9.61283,-8.53065
149.8706863,2.13110382,27.48938803,26.10912076,25.08238153,24.50203965,23.94470521,23.35941148,22.99178208,26.62245175,25.53355876,23.65024791,22.80321737,0.036664417,0.130722907,0.33654829,0.574359939,0.959661152,1.64526329,2.308272979,0.081474049,0.222114288,1.258637994,2.746079146,0.013201655,0.059048167,0.047998769,0.057518211,0.078443332,0.158847171,0.123551624,0.013938148,0.011917857,0.014820087,0.023917547,3.1542,10.48661,-8.96651
149.8503442,2.139381167,25.62634725,24.50567452,24.18600814,23.59366905,22.83940032,22.84383,22.55973385,25.13455322,24.12575803,22.9223697,22.49292653,0.203920601,0.572440291,0.768416611,1.325965973,2.656072167,2.645257776,3.436421771,0.320758896,0.812263218,2.460662896,3.65451198,0.033252175,0.076713827,0.06942772,0.084223356,0.11654935,0.169267292,0.144651607,0.045414917,0.035898622,0.031103353,0.036817589,3.3043,10.30689,-8.63162
149.8632933,2.135344226,25.4971358,25.20539727,25.29237188,24.27391161,24.11245378,24.03451648,23.9813482,25.23073144,24.44403391,23.95468082,23.75262508,0.229691899,0.300497658,0.277364739,0.708655819,0.822277655,0.883473256,0.927813567,0.293567127,0.605879748,0.950884291,1.145380986,0.015194838,0.064492833,0.051585464,0.060752844,0.080512702,0.155328263,0.125838093,0.032281636,0.028939828,0.02684587,0.030964438,2.6572,9.66679,-8.65113
149.7751387,2.16749871,27.40465179,27.52774602,26.25325633,25.10149314,24.35228233,24.18975248,23.88932826,26.49449055,25.60453573,24.00165067,23.62175883,0.039640514,0.035391714,0.114471525,0.330676051,0.659306059,0.765771162,1.009877498,0.09166505,0.208058617,0.910625343,1.29210102,0.007253503,0.060837886,0.041593751,0.047680736,0.05835303,0.148773889,0.145417585,0.012752888,0.010909384,0.021542292,0.029125506,3.2109,10.02876,-9.01637
149.749538,2.174732163,25.22911155,22.89624679,22.92285471,22.72855231,22.55679439,21.93000378,21.9548691,25.26506023,24.21710272,23.25352947,23.15177202,0.29400545,2.520584627,2.459563933,2.941569235,3.445737927,6.137598672,5.998633961,0.284430333,0.746721938,1.813795047,1.992008525,0.043698779,1.262907367,0.932814053,0.872396636,0.874693818,1.163276428,0.941544183,0.033614124,0.031034748,0.042283341,0.053925877,3.2465,10.06069,-9.02273
149.8220225,2.151116739,25.31971906,25.13661775,24.8641933,24.28110141,24.19829281,24.69203218,24.48461927,24.96702581,24.55707396,24.14750245,24.07686697,0.270465811,0.320149552,0.411455317,0.703978563,0.759771287,0.482155505,0.583649735,0.374274016,0.545972058,0.796157553,0.849675728,0.043474624,0.082003915,0.063760573,0.074198795,0.095189469,0.128942701,0.144601491,0.036002899,0.040439773,0.019426598,0.025831758,2.6127,9.5106,-8.65248
