acsf814w_dust,VISTA_Y_dust,VISTA_J_dust,VISTA_H_dust,VISTA_Ks_dust,irac_ch1_dust,irac_ch2_dust,NIRCam_F115W_dust,NIRCam_F150W_dust,NIRCam_F277W_dust,NIRCam_F444W_dust
27.108976,26.748026,26.499113,26.213602,25.541313,24.87221,24.562586,26.59318,26.3218,25.143385,24.595524
26.510406,26.002033,25.650164,25.242144,24.481976,23.652514,23.206846,25.780638,25.393112,23.99952,23.255507
25.999598,25.826836,25.715406,25.605553,25.097775,24.719374,24.533758,25.750933,25.655197,24.843237,24.555866
24.725185,24.685663,24.664827,24.69376,24.363132,24.212587,24.129765,24.666489,24.691095,24.233755,24.14157
25.981243,25.590227,25.321238,25.023573,24.38337,23.668325,23.323792,25.423264,25.135113,23.970665,23.36036
26.005556,25.854,25.759216,25.66951,25.17863,24.77622,24.61013,25.791842,25.711573,24.910534,24.62935
26.068085,25.914865,25.81922,25.727386,25.238089,24.868853,24.712477,25.851574,25.769438,24.987555,24.730865
25.544764,25.175358,24.9137,24.654318,24.067642,23.421753,23.066856,25.00991,24.753,23.690432,23.106255
27.44289,26.8122,26.371384,25.838911,24.967932,23.95573,23.418201,26.537416,26.031355,24.394348,23.474955
25.833864,25.462526,25.210245,24.92241,24.278467,23.59225,23.26629,25.304255,25.031246,23.878035,23.300955
28.623716,28.059816,27.675596,27.177944,26.271694,25.211718,24.763924,27.823303,27.361723,25.663729,24.808634
25.784647,25.484364,25.286133,25.066101,24.470446,23.863918,23.588243,25.35784,25.153936,24.101383,23.618547
25.577547,25.414022,25.304008,25.222265,24.792501,24.438547,24.255468,25.341187,25.260714,24.55276,24.278091
27.462082,27.077026,26.814236,26.503353,25.82142,25.09826,24.773724,26.913588,26.621557,25.388233,24.808483
26.076172,25.900017,25.78644,25.676527,25.18424,24.781925,24.594046,25.8235,25.727364,24.90984,24.616877
33.908165,32.44698,31.466465,30.10305,28.330708,25.805336,24.708164,31.868324,30.575396,26.949177,24.80606
26.356956,26.056795,25.86008,25.633806,25.029799,24.40803,24.141504,25.93101,25.726057,24.641079,24.171013
25.336603,25.201643,25.11394,25.05376,24.627827,24.310461,24.160025,25.141842,25.086315,24.395205,24.179382
30.23691,29.53516,29.055882,28.417812,27.364014,26.053343,25.524084,29.242119,28.651817,26.612179,25.57536
26.65545,26.393759,26.2252,26.034012,25.453259,24.87333,24.631351,26.284554,26.115583,25.081045,24.658552
26.605211,26.372036,26.227335,26.053383,25.458136,24.90008,24.680717,26.275612,26.131174,25.090008,24.705645
26.960531,26.624695,26.407417,26.13734,25.461916,24.758436,24.474503,26.485855,26.247095,25.022043,24.50519
25.98902,25.876698,25.810797,25.75547,25.286371,24.938725,24.799278,25.828085,25.79111,25.024374,24.817225
26.619757,26.34134,26.161514,25.948643,25.341066,24.744162,24.494156,26.224998,26.037558,24.960625,24.522097
27.75199,27.24985,26.89526,26.496393,25.787283,24.90823,24.494429,27.034727,26.641264,25.287231,24.537436
25.936893,25.802473,25.726887,25.64859,25.149502,24.738968,24.582613,25.746143,25.694033,24.854628,24.601845
25.815058,25.664158,25.562956,25.484402,25.036514,24.703087,24.543467,25.596554,25.522137,24.801153,24.563425
26.183199,25.835644,25.597996,25.341162,24.757372,24.105785,23.798407,25.687534,25.439842,24.369108,23.832079
25.933834,25.51996,25.23605,24.923681,24.256512,23.518349,23.126783,25.338106,25.046476,23.807896,23.171928
24.859594,24.809092,24.78231,24.811852,24.51324,24.32467,24.240875,24.788555,24.80996,24.355286,24.252754
26.60304,26.309542,26.136547,25.877945,25.175243,24.597643,24.373499,26.188408,25.987906,24.78604,24.399555
24.956575,24.911257,24.889364,24.904415,24.535856,24.312002,24.222166,24.891752,24.909967,24.354137,24.234575
27.195093,26.706615,26.37427,25.977058,25.207695,24.36193,23.942703,26.495598,26.128857,24.700392,23.989264
25.807507,25.634552,25.518536,25.425865,24.970375,24.589191,24.409489,25.55873,25.46907,24.70992,24.431463
26.344618,26.010672,25.789455,25.523104,24.876392,24.213926,23.923664,25.87007,25.628283,24.469852,23.955437
26.618788,26.342539,26.154636,25.97301,25.469702,24.940037,24.708858,26.228527,26.042755,25.14547,24.73403
27.028864,26.458984,26.11429,25.583195,24.485386,23.421541,23.00491,26.229742,25.79796,23.823286,23.048975
26.322,26.151028,26.048668,25.932804,25.38863,24.922413,24.740255,26.079506,25.990852,25.06747,24.761879
26.740013,26.518854,26.37937,26.21203,25.62437,25.111076,24.89428,26.425894,26.285906,25.285349,24.919352
28.251974,27.78458,27.46087,27.069946,26.308016,25.400988,25.03275,27.590485,27.21386,25.780005,25.069656
27.396757,27.074467,26.858105,26.59498,25.932951,25.25611,24.99052,26.942003,26.697605,25.513542,25.018442
26.943914,26.588278,26.34892,26.065037,25.406433,24.69019,24.381948,26.438143,26.17615,24.970938,24.41508
28.384813,27.755875,27.328802,26.78112,25.817396,24.682842,24.172178,27.487516,26.987152,25.152344,24.225395
25.385124,25.348316,25.336472,25.33846,24.917133,24.683548,24.604181,25.332985,25.35195,24.717325,24.615486
29.226866,28.63227,28.234652,27.68576,26.693228,25.549023,25.0984,28.385752,27.891495,26.023432,25.142893
25.789064,25.384453,25.113028,24.802917,24.129189,23.408249,23.059982,25.210238,24.92503,23.682417,23.099678
25.968565,25.784563,25.670486,25.57611,25.140457,24.724922,24.530176,25.70956,25.62144,24.861673,24.55363
25.683647,25.591084,25.541393,25.49522,25.032656,24.696606,24.578266,25.554403,25.525852,24.778828,24.593159
26.018194,25.89603,25.82221,25.760769,25.308498,24.932943,24.794672,25.846895,25.794851,25.039253,24.811235
25.911413,25.79905,25.73327,25.681559,25.215727,24.863441,24.740389,25.752739,25.713972,24.953487,24.755552
25.765116,25.696362,25.66419,25.63563,25.180187,24.8564,24.745398,25.66917,25.661327,24.932123,24.75959
27.602613,27.061352,26.687708,26.237614,25.447264,24.557144,24.103458,26.826454,26.40448,24.924706,24.153212
25.6305,25.532276,25.472261,25.437817,25.000696,24.687416,24.553822,25.48772,25.463749,24.765545,24.571178
27.379698,27.001059,26.751768,26.433462,25.706318,24.946154,24.630976,26.843224,26.558361,25.243204,24.66449
26.554577,26.225002,26.005842,25.748997,25.1224,24.474745,24.186253,26.086054,25.850313,24.726301,24.217924
25.392046,25.126465,24.950575,24.764044,24.227165,23.68378,23.4355,25.01343,24.84077,23.88548,23.46382
26.365461,26.108809,25.933155,25.758999,25.231195,24.723198,24.485744,25.99797,25.829395,24.909937,24.512877
25.58597,25.333084,25.160482,25.000977,24.522568,24.037712,23.788584,25.223644,25.065294,24.22257,23.817427
26.617939,26.377005,26.22174,26.048056,25.480568,24.94087,24.705908,26.275251,26.122112,25.13692,24.732536
24.999908,24.782787,24.67553,24.480618,23.72255,23.151884,22.953611,24.69659,24.581287,23.312897,22.977816
28.020447,27.712578,27.569761,27.253199,26.29464,25.60341,25.394451,27.603863,27.403372,25.80887,25.418095
27.302776,27.0332,26.929552,26.64124,25.731874,25.17347,25.021458,26.94566,26.779217,25.316238,25.039581
27.491465,26.936062,26.564453,26.078218,25.173582,24.190401,23.738838,26.700005,26.261639,24.590351,23.786976
27.156519,26.897133,26.727982,26.53885,25.953133,25.378584,25.130814,26.788197,26.618696,25.589071,25.158619
25.855925,25.63036,25.479418,25.332972,24.830336,24.356304,24.129633,25.53274,25.394732,24.526411,24.156073
26.360004,26.150974,26.019678,25.874084,25.322678,24.829016,24.61822,26.062895,25.939316,24.999582,24.6426
24.992323,24.846428,24.748022,24.690489,24.319588,24.011906,23.863705,24.78482,24.716297,24.112919,23.881632
26.074627,25.72201,25.495792,25.215834,24.511236,23.866795,23.55708,25.571941,25.33034,24.099663,23.59326
26.983337,26.798332,26.734505,26.52298,25.749067,25.303772,25.185728,26.737795,26.627048,25.40626,25.20041
26.040104,25.78017,25.606812,25.42562,24.882221,24.341488,24.091919,25.668976,25.499928,24.543709,24.120184
25.433838,25.340328,25.284119,25.258028,24.865334,24.586159,24.470018,25.30138,25.276901,24.658085,24.48487
26.21649,25.746798,25.420122,25.053383,24.361877,23.596218,23.180285,25.541073,25.190536,23.908577,23.227242
27.174065,26.759108,26.473917,26.144957,25.476288,24.71361,24.360645,26.582783,26.268415,25.030134,24.398176
25.73564,25.64124,25.58751,25.540476,25.084599,24.777597,24.66099,25.60206,25.569384,24.85304,24.675854
26.303642,25.843498,25.524298,25.156494,24.455065,23.61457,23.226807,25.647552,25.29265,23.971844,23.26734
26.901684,26.523764,26.266537,25.971355,25.326954,24.615152,24.287918,26.363373,26.08397,24.904657,24.323174
25.754595,25.566772,25.441988,25.333567,24.868223,24.48138,24.289669,25.484922,25.38176,24.608133,24.312935
26.668243,26.290054,26.031214,25.737133,25.099852,24.39076,24.060547,26.128975,25.848816,24.681137,24.096142
27.125437,26.728933,26.463905,26.136616,25.417875,24.639132,24.304684,26.562626,26.262808,24.952423,24.34007
25.861115,25.631086,25.473623,25.338947,24.881674,24.440641,24.219051,25.531773,25.394884,24.59834,24.245253
25.97121,25.514116,25.20454,24.845797,24.124292,23.337584,22.936207,25.316517,24.984655,23.647346,22.981688
26.27431,26.081884,25.957996,25.83227,25.314144,24.849133,24.650703,25.999647,25.89037,24.999975,24.674232
25.819069,25.377157,25.060745,24.735981,24.1177,23.378323,22.97059,25.180546,24.856905,23.687166,23.0165
26.09541,25.90044,25.775213,25.653519,25.14452,24.662344,24.453087,25.817142,25.710001,24.82811,24.477503
26.924555,26.59678,26.380098,26.126457,25.506332,24.852676,24.568876,26.459545,26.227938,25.09987,24.600168
24.141748,24.021767,23.946775,23.90433,23.50985,23.200998,23.043158,23.967836,23.930975,23.290075,23.063543
25.224525,25.04132,24.916811,24.823944,24.41783,24.056816,23.858156,24.960068,24.86503,24.180084,23.882624
26.539705,26.346611,26.223846,26.095894,25.566666,25.116146,24.927624,26.26535,26.155132,25.258299,24.949944
25.630495,25.414795,25.281668,25.138845,24.597982,24.05685,23.839195,25.325415,25.205477,24.240253,23.864239
27.345741,26.998442,26.77725,26.490255,25.770752,25.010206,24.718918,26.856213,26.608112,25.294342,24.749838
26.045118,25.850872,25.724075,25.609135,25.133835,24.68735,24.488203,25.767864,25.661966,24.833454,24.511982
26.691202,26.419416,26.24861,26.029718,25.37326,24.764824,24.521553,26.307163,26.122349,24.98364,24.548449
26.733368,26.542349,26.422434,26.288517,25.73775,25.220514,25.024443,26.465357,26.348461,25.40159,25.046148
25.324806,25.134802,25.009148,24.893541,24.421238,23.99828,23.818892,25.056143,24.942392,24.144669,23.83946
26.517008,26.31922,26.192652,26.055258,25.515306,25.042751,24.839846,26.234728,26.117682,25.19822,24.86375
24.783167,24.713724,24.676395,24.672544,24.291508,24.015766,23.914688,24.685598,24.6853,24.07873,23.927774
26.925318,26.704733,26.566969,26.39959,25.811838,25.282646,25.069714,26.612654,26.47481,25.45845,25.09427
26.535618,26.367464,26.263054,26.144144,25.588522,25.151957,24.976063,26.295994,26.201942,25.283148,24.997171
27.926388,27.441174,27.10594,26.709013,25.960022,25.044716,24.641006,27.235409,26.856476,25.433628,24.68248
24.754856,24.695267,24.661049,24.676006,24.351076,24.137598,24.045734,24.669779,24.679407,24.180616,24.058308
25.93207,25.508192,25.215893,24.887526,24.234184,23.53094,23.150223,25.321877,25.012566,23.80926,23.194105
26.623852,26.3717,26.204557,26.028522,25.478645,24.925962,24.679605,26.264206,26.10232,25.12906,24.70751
27.595936,27.242205,27.01137,26.725847,25.994146,25.254946,24.943031,27.091253,26.844507,25.52542,24.977858
30.025927,29.246504,28.708935,28.010315,26.889463,25.50594,24.888876,28.913582,28.265722,26.099104,24.950575
25.414005,25.301752,25.232891,25.184727,24.75919,24.429499,24.295387,25.255493,25.212215,24.52325,24.31193
26.48315,25.992933,25.657602,25.260096,24.504877,23.681662,23.257423,25.780289,25.410364,24.014416,23.304817
27.312906,27.01837,26.821745,26.585608,25.945278,25.306684,25.05708,26.897568,26.67901,25.546879,25.083502
26.02942,25.7478,25.555473,25.371801,24.860916,24.325762,24.072348,25.62839,25.445297,24.525288,24.10127
26.763777,26.23267,25.866219,25.445408,24.669907,23.73685,23.270363,26.002731,25.605116,24.118296,23.32158
26.893059,26.56056,26.380648,26.080173,25.265753,24.621744,24.386608,26.43075,26.212301,24.823206,24.413982
26.319881,25.922243,25.650164,25.341002,24.710943,23.975021,23.636967,25.753479,25.457941,24.275969,23.67328
26.924623,26.57504,26.33745,26.10062,25.552399,24.903906,24.599987,26.429146,26.192497,25.165056,24.63324
27.803991,27.503841,27.344694,27.04616,26.216227,25.535055,25.322428,27.389862,27.17818,25.752731,25.345465
26.042255,25.800024,25.6438,25.469627,24.917547,24.387636,24.159245,25.69819,25.544712,24.57095,24.185568
26.207912,25.768734,25.457798,25.134665,24.530033,23.750357,23.366034,25.579906,25.253183,24.088263,23.406898
25.88064,25.629738,25.456343,25.298298,24.81266,24.343235,24.110983,25.521105,25.361734,24.515526,24.13795
25.505327,25.451126,25.422352,25.427807,25.047153,24.78645,24.687628,25.427872,25.437342,24.844318,24.70066
27.277382,27.015533,26.844246,26.641218,26.022642,25.428583,25.17892,26.904913,26.726934,25.643442,25.20686
26.001085,25.789497,25.656754,25.538687,25.07132,24.623125,24.422665,25.703377,25.592121,24.77689,24.446083
28.071484,27.330973,26.812952,26.146523,25.124578,23.874262,23.259214,27.00821,26.386162,24.414606,23.322744
27.339794,27.05995,26.906248,26.631092,25.8632,25.254923,25.046944,26.95058,26.749617,25.450823,25.070238
27.069351,26.50961,26.117393,25.666216,24.897413,23.912273,23.463482,26.269999,25.830545,24.341581,23.50922
25.236578,25.131931,25.072454,25.035849,24.642902,24.318789,24.188719,25.09027,25.059958,24.410538,24.204853
26.37457,26.168545,26.0381,25.895374,25.348675,24.848886,24.638882,26.081312,25.960379,25.018532,24.663286
25.562157,25.328424,25.171482,25.052628,24.64707,24.259502,24.069708,25.231966,25.100626,24.398272,24.091822
27.17981,26.577538,26.152008,25.652012,24.845078,23.860563,23.346628,26.313444,25.833431,24.28058,23.402054
26.377483,26.2651,26.205091,26.132498,25.61609,25.194365,25.03612,26.219316,26.176168,25.31645,25.05534
25.073492,24.852652,24.704441,24.565914,24.090956,23.637936,23.412806,24.756681,24.624495,23.800234,23.439423
26.583532,26.318457,26.141304,25.950953,25.390278,24.826128,24.572483,26.205168,26.029308,25.035137,24.601135
27.917671,27.408213,27.048035,26.644573,25.92791,25.065895,24.682962,27.191383,26.790295,25.435312,24.722048
26.769453,26.208073,25.81821,25.35913,24.55836,23.622255,23.136732,25.96362,25.529734,24.012617,23.189865
26.62752,26.349873,26.16678,25.96331,25.390383,24.822592,24.565102,26.232359,26.046082,25.037266,24.59401
25.116228,24.822699,24.64445,24.401396,23.64836,22.946915,22.669146,24.69819,24.51355,23.180407,22.701427
27.89567,27.506973,27.353085,26.941101,25.85019,25.13931,24.950552,27.386135,27.130281,25.340483,24.971462
26.252539,25.880318,25.631992,25.345488,24.679428,24.022718,23.68884,25.718994,25.459467,24.268658,23.727774
26.223017,25.86552,25.624344,25.354895,24.733137,24.046507,23.735811,25.714733,25.458965,24.323734,23.769306
24.975204,24.804787,24.691391,24.618242,24.227318,23.86862,23.674225,24.730202,24.653294,23.99127,23.69821
28.322454,27.779327,27.47055,26.93839,25.857895,24.894285,24.53629,27.570227,27.150454,25.25194,24.57393
27.072647,26.794168,26.613356,26.392178,25.759113,25.160643,24.905499,26.677292,26.483706,25.378971,24.933998
26.092987,25.713093,25.447086,25.16821,24.587646,23.919428,23.585625,25.549688,25.271965,24.19824,23.622025
25.974949,25.509827,25.192268,24.8219,24.1008,23.334955,22.923704,25.307697,24.962626,23.641966,22.970455
26.975466,26.385744,25.975468,25.484648,24.64083,23.645287,23.134718,26.129063,25.665909,24.064972,23.189732
26.976765,26.702251,26.517899,26.311682,25.703135,25.133686,24.889875,26.585838,26.395905,25.340511,24.917105
25.637993,25.458452,25.340658,25.233953,24.760977,24.372396,24.185324,25.380138,25.282438,24.497154,24.208061
25.930807,25.826847,25.770706,25.716635,25.242207,24.884941,24.748253,25.782286,25.753788,24.972055,24.76592
26.002287,25.880013,25.803804,25.743416,25.26189,24.90659,24.765278,25.82635,25.778816,25.003971,24.782858
28.555231,27.809752,27.284273,26.64874,25.690256,24.463078,23.84596,27.485386,26.877375,24.997025,23.91007
27.198519,26.873728,26.65328,26.416185,25.841316,25.197062,24.931013,26.741066,26.50663,25.450626,24.95909
25.067293,25.052368,25.050783,25.093327,24.759218,24.565008,24.49339,25.04498,25.090046,24.586527,24.504007
24.998196,24.997272,25.007427,25.053917,24.699524,24.540197,24.481947,24.995274,25.049877,24.54548,24.491385
28.164885,27.768696,27.501228,27.167616,26.42209,25.621307,25.28853,27.60225,27.297436,25.935984,25.32362
26.95771,26.734015,26.592852,26.426949,25.839418,25.28804,25.06869,26.640354,26.501421,25.475517,25.093676
25.825264,25.479132,25.241232,24.993776,24.416067,23.742292,23.428059,25.331755,25.08944,24.015572,23.462269
28.153776,27.493729,27.036795,26.472738,25.565407,24.47427,23.939234,27.2087,26.678886,24.937075,23.995789
26.146395,25.855524,25.66094,25.442728,24.866272,24.287577,24.02253,25.731487,25.53025,24.505135,24.052387
28.073505,27.695034,27.442945,27.125708,26.39399,25.614975,25.29394,27.53702,27.250929,25.918074,25.327938
27.58529,26.999746,26.587278,26.10083,25.309479,24.28208,23.807976,26.749205,26.275927,24.733858,23.85609
28.320343,27.808483,27.463688,27.014385,26.143583,25.147337,24.741186,27.59495,27.184383,25.557938,24.782303
27.702526,27.327332,27.07171,26.771858,26.08893,25.354311,25.035265,27.168898,26.887995,25.64325,25.06945
27.602633,27.137915,26.822208,26.446917,25.656513,24.73623,24.316568,26.936806,26.595848,25.099726,24.362371
24.580175,24.218372,23.972273,23.717752,23.117859,22.494442,22.14344,24.059258,23.820084,22.727957,22.185532
30.224438,29.564419,29.168798,28.51104,27.230583,25.984959,25.542664,29.308796,28.772999,26.46355,25.58657
26.841747,26.485725,26.308727,25.957384,24.985163,24.20206,23.957537,26.353811,26.120821,24.445347,23.98475
28.690796,27.993563,27.569593,26.909275,25.698612,24.499031,24.029608,27.71537,27.165758,24.968945,24.07771
26.468666,26.234972,26.127419,25.908354,25.150358,24.647388,24.487526,26.147743,26.014406,24.77534,24.50738
26.973116,26.543484,26.315916,25.884933,24.877623,24.002537,23.707527,26.378168,26.073063,24.298641,23.739723
29.063118,28.50134,28.109957,27.625053,26.770367,25.709818,25.281532,28.26737,27.800901,26.16233,25.323462
27.020815,26.58937,26.286524,25.96428,25.352236,24.60632,24.245348,26.405264,26.08262,24.92152,24.284006
25.899534,25.651928,25.481295,25.337135,24.876923,24.408546,24.18051,25.546066,25.395807,24.580246,24.206978
26.801964,26.565174,26.412064,26.238976,25.675024,25.148018,24.922705,26.465153,26.313692,25.329016,24.948666
24.46995,24.369543,24.305021,24.283989,23.935638,23.682306,23.565681,24.327187,24.298758,23.747625,23.580717
26.01639,25.778446,25.61957,25.463228,24.963224,24.483004,24.256708,25.676565,25.528687,24.65256,24.283148
23.674534,23.655497,23.651087,23.701836,23.406483,23.249517,23.18374,23.646929,23.693949,23.25832,23.194109
27.626356,27.262232,27.02149,26.714947,26.004608,25.283094,24.985407,27.110088,26.835798,25.555035,25.017494
25.738623,25.685778,25.668661,25.641916,25.137524,24.857885,24.776716,25.663073,25.672115,24.894815,24.788517
25.241423,24.976433,24.79848,24.63177,24.15163,23.6297,23.377361,24.86385,24.69983,23.828,23.406284
29.620104,29.096087,28.810415,28.274454,27.130936,26.131016,25.810047,28.902744,28.497646,26.481457,25.84279
25.753828,25.572046,25.450466,25.349514,24.886305,24.49843,24.332745,25.493698,25.395657,24.619516,24.352554
27.344059,26.750671,26.374731,25.834312,24.817352,23.757427,23.315016,26.506243,26.043863,24.176468,23.361467
26.961369,26.690313,26.518356,26.28935,25.621126,25.027843,24.798702,26.577803,26.38609,25.22842,24.824371
26.376568,26.233995,26.181587,26.043457,25.38361,24.97263,24.85909,26.182945,26.119375,25.060915,24.873688
24.415922,24.366217,24.336763,24.372929,24.103668,23.942438,23.85872,24.344711,24.366968,23.966011,23.870802
26.528606,26.351152,26.261143,26.105473,25.461678,24.962626,24.801735,26.280966,26.183311,25.104925,24.82066
25.221678,25.110027,25.042587,24.99308,24.559443,24.23834,24.094202,25.060165,25.024666,24.319754,24.11305
24.925709,24.847178,24.802828,24.80088,24.452148,24.18005,24.067455,24.815874,24.811642,24.248034,24.082022
27.283619,26.714872,26.32494,25.861004,25.039833,24.068613,23.59308,26.470324,26.0354,24.46808,23.644592
27.514236,27.074432,26.774927,26.424166,25.729315,24.900959,24.536953,26.889519,26.556868,25.24182,24.575169
26.658146,26.392899,26.222437,26.02881,25.44602,24.84733,24.600988,26.28236,26.111517,25.063007,24.628513
27.01554,26.409763,25.995882,25.488386,24.600695,23.52567,23.02059,26.149778,25.679691,23.97049,23.074223
25.635841,25.46309,25.349535,25.25786,24.81207,24.431358,24.25477,25.388557,25.301365,24.54751,24.27649
29.017677,28.37038,27.922783,27.352062,26.41583,25.238567,24.737127,28.097027,27.559708,25.745924,24.786732
25.047401,24.72627,24.518166,24.282013,23.66027,23.074297,22.785568,24.587933,24.380846,23.277052,22.820303
27.814507,27.36363,27.14191,26.698824,25.673246,24.877352,24.622206,27.202042,26.887915,25.135029,24.649881
24.977324,24.959114,24.95428,25.003138,24.699972,24.53258,24.464325,24.950506,24.996094,24.546484,24.474752
28.237408,27.647484,27.250277,26.74165,25.831932,24.795195,24.328217,27.396975,26.93371,25.216608,24.377619
25.76541,25.702772,25.672394,25.66011,25.23575,24.933508,24.831747,25.678003,25.678978,24.997612,24.845007
27.633017,27.100996,26.73905,26.296354,25.481632,24.569044,24.125889,26.872143,26.463646,24.938946,24.174343
26.296326,26.063677,25.91229,25.752695,25.214863,24.695448,24.46776,25.964924,25.821728,24.880337,24.493896
26.390303,26.08244,25.877567,25.642008,25.042515,24.42639,24.151014,25.95202,25.73616,24.660435,24.18165
26.532274,26.205088,25.982054,25.755665,25.220156,24.613495,24.32112,26.066624,25.843573,24.854263,24.35375
26.712355,26.526403,26.407665,26.284395,25.738579,25.260834,25.07312,26.448076,26.343143,25.41153,25.095085
26.856861,26.472748,26.2114,25.916615,25.26702,24.521448,24.18697,26.310335,26.029455,24.827293,24.222532
26.75385,26.488588,26.318756,26.116796,25.492163,24.870823,24.618057,26.377756,26.2028,25.098974,24.645906
30.914444,29.858744,29.112865,28.149515,26.834349,25.047392,24.21555,29.403748,28.487165,25.848713,24.295328
26.310705,25.98211,25.753908,25.523859,24.97128,24.360077,24.063707,25.841105,25.61223,24.605528,24.096508
26.449055,26.058422,25.7892,25.497871,24.872355,24.106081,23.758705,25.892696,25.609125,24.422503,23.795687
24.718046,24.518778,24.384726,24.27266,23.833319,23.419722,23.208405,24.43167,24.321737,23.563568,23.233908
25.069048,24.855831,24.713703,24.584854,24.119879,23.67017,23.449823,24.763315,24.640345,23.832087,23.475832
26.511623,26.06686,25.833052,25.347687,24.185366,23.175266,22.878565,25.89419,25.576551,23.497988,22.910578
26.110292,25.822554,25.642002,25.40996,24.711462,23.994501,23.714268,25.70339,25.511868,24.25379,23.745089
25.261082,25.189074,25.146666,25.13662,24.760258,24.516508,24.416464,25.157997,25.150063,24.568344,24.429836
27.813414,27.3822,27.0879,26.733734,26.014523,25.196335,24.836298,27.200014,26.867966,25.531286,24.874186
25.978172,25.73466,25.575083,25.40319,24.86407,24.347166,24.113785,25.630905,25.475805,24.532337,24.140684
24.722713,24.422667,24.218199,24.01627,23.469536,22.943254,22.653576,24.289356,24.098816,23.132465,22.68879
29.899767,29.192516,28.702648,28.065567,27.017845,25.690247,25.142487,28.894493,28.297062,26.266922,25.195374
24.10119,24.092432,24.091837,24.158554,23.897339,23.775986,23.714214,24.086954,24.14326,23.775097,23.72429
26.888426,26.540117,26.306276,26.034035,25.392324,24.697117,24.391863,26.392956,26.140636,24.971657,24.424883
27.069574,26.628195,26.317371,25.981833,25.343742,24.557112,24.18061,26.438986,26.105293,24.892748,24.220509
25.732067,25.258362,24.931479,24.562567,23.855759,23.069246,22.640596,25.05112,24.702757,23.387196,22.68937
29.425413,28.678082,28.26419,27.523722,26.117842,24.815363,24.364328,28.402004,27.822744,25.306026,24.409357
28.226421,27.839415,27.679928,27.270565,26.231337,25.505007,25.309189,27.713863,27.455276,25.71621,25.330677
25.246532,25.138529,25.071505,25.03146,24.625416,24.305374,24.177765,25.09381,25.05569,24.393759,24.19355
25.830412,25.5393,25.341555,25.14169,24.617624,24.04805,23.776148,25.414799,25.221142,24.268852,23.806837
25.300772,25.216368,25.169113,25.143307,24.7316,24.429922,24.317533,25.182302,25.164663,24.501875,24.331902
26.729963,26.381706,26.148958,25.87777,25.24439,24.561237,24.260698,26.235455,25.984425,24.826214,24.293484
25.366821,25.21542,25.115726,25.040417,24.605928,24.25727,24.089132,25.148472,25.078146,24.360126,24.110247
26.10123,25.941536,25.84578,25.746841,25.225044,24.781937,24.599741,25.874022,25.797235,24.92403,24.621374
26.665016,26.302979,26.058626,25.780882,25.157646,24.46265,24.150625,26.150122,25.888483,24.739422,24.184475
27.316473,27.045193,26.874224,26.660038,26.011236,25.378443,25.133192,26.933651,26.7525,25.60263,25.16024
25.904907,25.763714,25.676876,25.599924,25.129612,24.756836,24.5983,25.703135,25.641672,24.859829,24.618196
26.802465,26.541409,26.378162,26.177265,25.541927,24.91856,24.680689,26.434353,26.26542,25.13701,24.706932
26.466576,26.252678,26.122356,25.963333,25.389345,24.880863,24.679583,26.164461,26.036192,25.044945,24.703007
23.870525,23.876242,23.888887,23.951176,23.636175,23.489853,23.43134,23.876602,23.940552,23.491987,23.440964
27.981012,27.525715,27.251669,26.819794,25.902233,25.081488,24.755354,27.34277,26.991722,25.380451,24.790962
27.025282,26.471022,26.083418,25.628805,24.849726,23.942163,23.461905,26.228636,25.79552,24.324131,23.514427
27.193651,26.609446,26.202274,25.72037,24.886507,23.88229,23.367857,26.354664,25.899143,24.306313,23.423323
25.89895,25.471119,25.173733,24.849066,24.178986,23.41894,23.042494,25.284014,24.97341,23.723825,23.084492
26.24363,25.726288,25.370123,24.950998,24.18465,23.33068,22.882051,25.501408,25.108397,23.680077,22.932056
25.0307,24.7652,24.582499,24.410799,23.92579,23.40994,23.146734,24.649664,24.479218,23.611855,23.176912
27.19416,26.976059,26.878572,26.638424,25.845787,25.339445,25.187155,26.8982,26.750933,25.469584,25.205475
27.225647,26.823977,26.553097,26.225012,25.52276,24.747818,24.410624,26.654903,26.35082,25.060984,24.446337
25.045786,24.95159,24.89387,24.871866,24.50451,24.239168,24.126732,24.91231,24.888575,24.304789,24.141254
26.385275,26.106285,25.93014,25.716318,25.079527,24.449965,24.200275,25.990725,25.807636,24.67674,24.227848
26.403885,26.151571,25.996115,25.78142,25.149015,24.599358,24.37833,26.046118,25.872568,24.784723,24.40366
27.891762,27.516743,27.27441,26.951044,26.170494,25.348375,25.029594,27.362398,27.08103,25.66638,25.06284
26.680717,26.396425,26.20798,25.991602,25.402262,24.832487,24.573383,26.275597,26.078663,25.045517,24.602497
26.254133,26.078815,25.97056,25.855848,25.34297,24.897701,24.711306,26.00463,25.911688,25.035704,24.733784
29.266937,28.69864,28.303885,27.800856,26.897943,25.808355,25.369263,28.462173,27.98415,26.272352,25.412176
28.426064,27.927141,27.589031,27.156734,26.32872,25.367222,24.966688,27.718044,27.319777,25.762644,25.007666
25.655428,25.567268,25.51656,25.477266,25.034565,24.743967,24.63101,25.53012,25.502823,24.814045,24.645517
26.534239,26.313725,26.176828,26.01323,25.43618,24.91869,24.709269,26.221832,26.086695,25.091349,24.733475
25.298437,25.184334,25.11265,25.076796,24.671926,24.37427,24.252316,25.135542,25.099691,24.453539,24.267649
